"","face_name_align","race","race4","gender","age","race_scores_fair","race_scores_fair_4","gender_scores_fair","age_scores_fair"
"1107","1486729","Black","Black","Male","20-29","[1.3878915e-06 9.9996328e-01 1.5993031e-05 5.1319728e-07 5.6128351e-06
 1.2978653e-05 2.2325708e-07]","[1.17692625e-05 9.99932647e-01 2.88824849e-05 2.66451207e-05]","[0.9646295  0.03537052]","[6.8433287e-08 8.5833752e-05 7.3117889e-02 7.8082657e-01 1.4150991e-01
 4.3809484e-03 7.7246877e-05 1.4279741e-06 1.0459976e-07]"
"1108","113388","Middle Eastern","Black","Male","20-29","[1.0082729e-02 2.0209115e-02 1.6245517e-01 4.6623791e-05 5.2364153e-04
 2.2838911e-02 7.8384382e-01]","[0.05526781 0.8384798  0.00678664 0.09946571]","[9.9999720e-01 2.8073814e-06]","[2.4284279e-07 2.4059418e-05 9.1958633e-03 7.7787739e-01 2.0711426e-01
 5.7562510e-03 3.1522828e-05 3.9947878e-07 5.9478293e-09]"
"1109","32668","White","White","Male","30-39","[9.9829060e-01 6.8676758e-07 3.1261306e-04 4.1650014e-06 1.0938081e-05
 7.8892554e-06 1.3730690e-03]","[9.9945045e-01 9.0689180e-05 2.9641108e-04 1.6243430e-04]","[9.9999994e-01 5.9527956e-08]","[1.2468227e-08 1.5884739e-06 1.8887945e-04 2.4301994e-01 7.3422951e-01
 2.2529200e-02 3.0797364e-05 6.3124013e-08 9.6640773e-10]"
"1110","355004","White","White","Male","20-29","[9.5675290e-01 1.0389796e-05 5.0465581e-03 1.3971675e-05 3.3906821e-05
 3.8395756e-05 3.8103856e-02]","[9.9875820e-01 5.6915818e-04 9.6879223e-05 5.7586277e-04]","[9.9999994e-01 4.5513008e-08]","[3.1799274e-08 1.3513223e-05 4.2535245e-02 9.3474334e-01 2.2620296e-02
 8.7410430e-05 1.4300950e-07 2.6710174e-09 3.1846633e-11]"
"1111","877029","Black","Black","Male","20-29","[1.0752306e-04 9.9665552e-01 2.7689782e-03 4.0515701e-07 1.8301243e-05
 2.8813578e-04 1.6117963e-04]","[1.9433337e-05 9.9990308e-01 1.1671967e-05 6.5842694e-05]","[9.9999827e-01 1.7640388e-06]","[3.1735459e-07 1.1332756e-04 9.3534172e-02 7.7034044e-01 1.2977691e-01
 6.1053159e-03 1.2710544e-04 2.3578177e-06 5.8465172e-08]"
"1112","1121331","Black","Black","Male","30-39","[7.8457888e-06 9.9784225e-01 1.4452788e-04 6.2235608e-07 2.1990778e-05
 1.9720471e-03 1.0792101e-05]","[1.77577294e-05 9.97837007e-01 1.20972196e-04 2.02423101e-03]","[9.9989986e-01 1.0014329e-04]","[4.2930616e-08 7.3914725e-07 2.0286264e-03 3.6475873e-01 5.4737335e-01
 8.2434177e-02 3.3599548e-03 4.3311025e-05 1.1424110e-06]"
"1113","339603","Middle Eastern","Indian","Male","20-29","[1.7045155e-02 1.1495201e-04 6.1526291e-02 4.7462439e-05 1.8639020e-04
 2.6038364e-02 8.9504135e-01]","[0.10020515 0.00225526 0.00271179 0.89482784]","[9.9997944e-01 2.0630925e-05]","[2.47032631e-06 1.25217630e-04 6.67154742e-03 6.75956488e-01
 3.04803491e-01 1.23585425e-02 8.05537056e-05 1.60229263e-06
 3.75543081e-08]"
"1114","369546","White","White","Male","30-39","[5.4718995e-01 2.3202068e-04 3.2166171e-01 1.8091801e-04 4.7530912e-04
 4.6172687e-03 1.2564288e-01]","[0.98832846 0.00419129 0.00142666 0.00605358]","[9.9999571e-01 4.2388842e-06]","[2.6836886e-07 7.8116745e-06 3.5563717e-03 3.2144490e-01 5.7531840e-01
 9.7808138e-02 1.8400053e-03 2.3719715e-05 2.6600068e-07]"
"1115","1114368","White","White","Male","20-29","[9.8897213e-01 3.2379845e-05 8.4148524e-03 3.1437244e-06 2.2388645e-05
 1.5393964e-05 2.5396689e-03]","[0.96696424 0.026482   0.0013809  0.00517287]","[9.9999994e-01 6.9920191e-08]","[2.1807242e-08 4.0715368e-05 2.0594369e-01 7.7530479e-01 1.8328557e-02
 3.7981753e-04 2.3821015e-06 2.3395133e-08 2.3329583e-10]"
"1116","998253","White","White","Male","20-29","[9.9998564e-01 2.5095380e-07 1.1758189e-05 9.5176924e-09 2.3157824e-08
 3.2094366e-08 2.4018664e-06]","[9.9996823e-01 2.5642978e-05 1.6197107e-06 4.5288753e-06]","[9.9999726e-01 2.7250044e-06]","[3.9430450e-09 4.9039008e-06 3.3118419e-02 9.4129330e-01 2.5284316e-02
 2.9742433e-04 1.6184169e-06 1.7746707e-08 4.5193246e-10]"
"1117","27003","White","White","Male","30-39","[8.8289189e-01 2.6226463e-04 5.6114022e-02 9.2366594e-05 2.9641652e-04
 3.0160262e-04 6.0041450e-02]","[9.9530953e-01 1.7857549e-03 6.4000947e-04 2.2647895e-03]","[1.0000000e+00 3.4509515e-08]","[1.7109267e-07 5.2513724e-06 1.2128276e-03 3.3004805e-01 6.2360412e-01
 4.4770900e-02 3.5601942e-04 2.5951601e-06 1.9013054e-08]"
"1118","1458045","White","White","Male","10-19","[9.9997813e-01 4.0790087e-09 4.2813687e-07 2.2747806e-06 5.1911275e-07
 7.1391826e-09 1.8767903e-05]","[9.9996698e-01 1.1152860e-08 3.3047821e-05 3.2107224e-08]","[9.9951684e-01 4.8314049e-04]","[1.9482168e-06 1.5993667e-03 6.1614472e-01 3.5833624e-01 2.2180568e-02
 1.7144942e-03 2.2039010e-05 6.1309674e-07 1.9223341e-08]"
"1119","180515","White","White","Male","20-29","[8.57316434e-01 5.30631398e-04 2.20736824e-02 6.68978246e-05
 1.86294448e-04 1.42193137e-04 1.19683854e-01]","[0.98897934 0.00847266 0.00104956 0.00149847]","[1.0000000e+00 1.2288988e-08]","[2.9729481e-08 1.8207800e-06 9.4289915e-04 6.8432981e-01 3.0794477e-01
 6.7527709e-03 2.7465796e-05 3.5059122e-07 4.5992539e-09]"
"1120","284395","Middle Eastern","White","Male","20-29","[2.1970971e-01 9.8466186e-04 2.1521367e-01 7.2700284e-05 5.5382692e-04
 2.5565131e-02 5.3790033e-01]","[0.869173   0.01285493 0.00820859 0.10976345]","[9.9999964e-01 3.4554890e-07]","[3.9257943e-06 1.6973581e-04 3.2486405e-02 6.3706535e-01 2.9369068e-01
 3.5499673e-02 1.0377141e-03 4.5837998e-05 5.4122586e-07]"
"1121","287887","White","White","Male","20-29","[8.0611825e-01 1.1685385e-04 3.3377863e-02 1.4444906e-04 3.1743350e-04
 6.5150514e-04 1.5927371e-01]","[9.9636239e-01 1.5108258e-04 1.2994743e-03 2.1870164e-03]","[1.0000000e+00 1.5936745e-08]","[6.3592154e-08 1.7132359e-05 6.0709151e-03 8.5548133e-01 1.3759305e-01
 8.3641277e-04 1.1091313e-06 1.3595421e-08 1.3878196e-10]"
"1122","989888","Black","Black","Male","20-29","[2.2010538e-06 9.9911952e-01 1.7617675e-04 4.1444486e-07 1.1680435e-05
 6.7032943e-04 1.9687639e-05]","[4.7988297e-06 9.9931407e-01 7.6104581e-05 6.0496229e-04]","[9.998450e-01 1.549447e-04]","[1.1704533e-08 1.9043711e-06 7.1253730e-03 7.2459131e-01 2.5621414e-01
 1.1933990e-02 1.3196844e-04 1.3272540e-06 2.5096965e-08]"
"1123","335887","White","White","Male","20-29","[9.8139161e-01 6.0314655e-05 4.2785686e-03 8.1119024e-06 2.1661648e-05
 3.4270342e-05 1.4205243e-02]","[9.9972123e-01 1.8738428e-04 1.2548262e-05 7.8838726e-05]","[9.9999261e-01 7.3749165e-06]","[3.9254209e-07 1.4853438e-05 2.4676966e-03 7.7856529e-01 2.1668825e-01
 2.2589862e-03 4.4823223e-06 6.2275959e-08 1.4447209e-09]"
"1124","947931","Black","Black","Male","20-29","[2.6431392e-06 9.9997640e-01 9.3258577e-06 1.6307046e-09 2.8980754e-08
 1.0131001e-05 1.4206191e-06]","[4.5080472e-07 9.9999529e-01 1.1214631e-07 4.1629228e-06]","[9.999999e-01 9.243468e-08]","[9.3476578e-09 1.9122506e-06 5.5641863e-03 7.6689589e-01 2.1789403e-01
 9.5079122e-03 1.3393632e-04 2.1327814e-06 3.4073430e-08]"
"1125","337457","White","White","Male","20-29","[9.8578912e-01 7.8018275e-05 7.9337731e-03 6.8549787e-05 9.9815428e-05
 1.8586394e-05 6.0121035e-03]","[9.9864268e-01 3.3602663e-04 9.9636021e-04 2.4946408e-05]","[9.9999964e-01 3.2943350e-07]","[8.7531282e-07 2.4905006e-04 1.8721703e-01 7.2608829e-01 8.0819324e-02
 5.4967962e-03 1.2560737e-04 2.9687799e-06 5.1450634e-08]"
"1126","159773","Black","Black","Male","20-29","[1.7802360e-07 9.9999720e-01 1.8878575e-06 1.4133568e-09 4.4022638e-08
 3.1873270e-07 3.5967477e-07]","[7.10208994e-08 9.99999642e-01 6.01038366e-08 1.07598254e-07]","[9.9999988e-01 1.1422402e-07]","[4.5751673e-08 1.9946277e-05 9.3639595e-03 7.1012962e-01 2.7142042e-01
 9.0204803e-03 4.5080433e-05 4.9424193e-07 2.1111209e-08]"
"1127","178397","Latino_Hispanic","Black","Male","20-29","[0.17235665 0.11533515 0.5530782  0.0040783  0.02635236 0.0408667
 0.08793268]","[0.4210719  0.5277596  0.02679583 0.02437269]","[1.000000e+00 1.768168e-08]","[2.7431068e-07 2.0644557e-06 8.3527510e-04 5.2391177e-01 4.6389881e-01
 1.1270638e-02 8.0394093e-05 7.7566489e-07 1.4083876e-08]"
"1128","198156","White","White","Male","30-39","[8.36003184e-01 3.27145535e-04 1.25131095e-02 1.90379694e-06
 1.44052738e-05 6.08941540e-04 1.50531262e-01]","[9.9750006e-01 1.8977546e-03 2.3279929e-06 5.9981254e-04]","[9.9997157e-01 2.8444796e-05]","[1.7074704e-07 4.9969080e-06 8.3237723e-04 4.2213899e-01 5.5963999e-01
 1.7284069e-02 9.7788819e-05 1.5078991e-06 3.8834909e-08]"
"1129","48335","East Asian","Asian","Male","20-29","[7.7794964e-04 4.6767082e-06 5.7826680e-03 8.5923052e-01 1.3415200e-01
 2.9177294e-05 2.3004846e-05]","[2.2408430e-04 1.5718892e-05 9.9969476e-01 6.5414941e-05]","[1.0000000e+00 3.3673796e-08]","[3.6524963e-08 1.8754417e-06 5.4495446e-03 5.0432628e-01 4.6092862e-01
 2.8447008e-02 8.2441932e-04 2.2123273e-05 1.0371925e-07]"
"1130","138880","White","White","Male","20-29","[9.9848455e-01 1.6840646e-06 4.7179111e-04 6.1357714e-06 1.3647495e-05
 4.5791576e-06 1.0175682e-03]","[9.9987364e-01 5.1310475e-05 4.5518496e-05 2.9498076e-05]","[1.0000000e+00 3.2551196e-08]","[2.3943147e-07 3.8826463e-05 9.9829473e-03 7.8248805e-01 2.0315932e-01
 4.3096975e-03 2.0671891e-05 2.4576059e-07 3.7587728e-09]"
"1131","67308","White","White","Male","20-29","[7.3746586e-01 2.2735349e-03 2.1540801e-01 1.1139037e-05 7.9692189e-05
 4.1170516e-03 4.0644802e-02]","[9.1713208e-01 6.8519846e-02 2.4605272e-04 1.4102029e-02]","[9.9999934e-01 6.3239639e-07]","[3.1810995e-07 6.5935133e-06 2.2751698e-03 5.9105098e-01 3.8853240e-01
 1.7990198e-02 1.4292843e-04 1.4181007e-06 1.5126759e-08]"
"1132","1000442","Latino_Hispanic","White","Male","20-29","[0.13587686 0.00273038 0.7929134  0.00109933 0.00255848 0.00399651
 0.06082505]","[0.920453   0.01895056 0.04172095 0.01887552]","[9.99963e-01 3.70523e-05]","[9.0230498e-07 5.9756429e-05 2.8471699e-02 7.9828107e-01 1.6836455e-01
 4.7832890e-03 3.7750458e-05 9.0938784e-07 1.5464018e-08]"
"1133","192144","Middle Eastern","White","Male","20-29","[2.2129470e-01 3.2323471e-04 1.4842734e-01 7.9818979e-05 2.5150029e-04
 1.6556585e-02 6.1306679e-01]","[0.8733707  0.00582809 0.00093689 0.11986425]","[9.99878168e-01 1.21807534e-04]","[7.78707727e-06 2.39719666e-04 6.87476806e-03 5.50979555e-01
 4.22360927e-01 1.94342826e-02 1.01827354e-04 1.14904685e-06
 2.85118524e-08]"
"1134","363020","Latino_Hispanic","Black","Male","20-29","[0.1829265  0.0261192  0.6753067  0.00070521 0.00280949 0.01954555
 0.09258737]","[0.17251219 0.796889   0.0116279  0.01897086]","[9.9999994e-01 4.8933263e-08]","[1.3901863e-06 9.8734408e-06 3.0914333e-03 4.6918494e-01 4.4165283e-01
 8.1687853e-02 4.2552352e-03 1.1562112e-04 7.7204749e-07]"
"1135","1512628","Black","Indian","Male","20-29","[9.7871199e-04 6.1476564e-01 1.3439438e-01 1.9644731e-06 1.3673703e-04
 2.3580840e-01 1.3914116e-02]","[0.00152981 0.17296113 0.00098812 0.82452095]","[1.000000e+00 7.585805e-09]","[1.0962798e-08 9.1365500e-08 5.0116348e-04 5.3681266e-01 4.4465488e-01
 1.7797180e-02 2.3042048e-04 3.5186047e-06 3.4505764e-08]"
"1136","305302","White","White","Male","30-39","[9.9863464e-01 8.7923918e-06 2.4551334e-04 5.0294818e-07 1.4987590e-06
 4.7416311e-06 1.1042166e-03]","[9.9994105e-01 2.2256692e-05 7.9523197e-06 2.8681467e-05]","[9.9982703e-01 1.7299522e-04]","[1.2721409e-07 3.0793271e-06 2.8528509e-04 9.9602289e-02 7.3129612e-01
 1.6424415e-01 4.5300778e-03 3.7879461e-05 1.1216026e-06]"
"1137","826621","Black","Black","Male","30-39","[1.6003940e-05 9.9984211e-01 1.0229208e-04 2.2245220e-07 3.6982099e-06
 1.5541429e-05 2.0198600e-05]","[1.1751317e-05 9.9984121e-01 1.3984457e-04 7.1581521e-06]","[9.9999928e-01 7.2263464e-07]","[1.1353634e-06 5.1215234e-06 2.0534488e-04 6.6595808e-02 6.1640602e-01
 3.0630246e-01 1.0376298e-02 1.0397826e-04 3.7995926e-06]"
"1138","1400993","Black","Black","Male","20-29","[3.2593639e-06 9.9997115e-01 2.2036353e-05 2.5594275e-08 1.7921488e-07
 2.9363564e-06 4.6576722e-07]","[3.2323626e-06 9.9999255e-01 1.8163812e-06 2.3568323e-06]","[9.9997336e-01 2.6682090e-05]","[1.6307898e-07 4.0283276e-06 3.0512325e-03 4.7371009e-01 4.4646305e-01
 7.3580548e-02 3.1683280e-03 2.2090704e-05 4.8037191e-07]"
"1139","975594","White","White","Male","20-29","[9.7396749e-01 1.0627449e-05 3.6786175e-03 6.0153207e-07 3.8435614e-06
 1.6005411e-05 2.2322902e-02]","[9.9996543e-01 1.9845129e-05 2.2882475e-06 1.2394330e-05]","[9.991935e-01 8.065457e-04]","[4.1573371e-09 2.1368776e-06 4.2741936e-02 8.7906504e-01 7.5879157e-02
 2.2816381e-03 2.9525674e-05 5.4669641e-07 1.0507181e-08]"
"1140","1405262","Black","Black","Male","20-29","[1.0555581e-06 9.9995458e-01 1.7629642e-05 5.6646726e-08 1.6028088e-06
 2.4886431e-05 1.9507468e-07]","[5.2965504e-07 9.9999177e-01 3.2844705e-06 4.3710111e-06]","[9.9981785e-01 1.8215107e-04]","[4.4519081e-07 1.1855199e-04 7.7134110e-02 8.6783057e-01 5.3885046e-02
 1.0243509e-03 6.8188156e-06 1.2559759e-07 1.0416284e-08]"
"1141","831185","Black","Black","Male","30-39","[6.2663258e-07 9.9990779e-01 5.9892477e-06 3.1848085e-08 7.1132007e-07
 8.4523599e-05 2.9044347e-07]","[2.1693208e-07 9.9998641e-01 1.5103724e-06 1.1865330e-05]","[9.9998361e-01 1.6382892e-05]","[1.03461005e-07 1.30834178e-06 2.48490600e-04 1.32774934e-01
 4.82706696e-01 2.97616363e-01 8.25648159e-02 3.91600234e-03
 1.71240594e-04]"
"1142","178883","Latino_Hispanic","Indian","Male","30-39","[1.4928849e-01 1.7175976e-02 3.6016732e-01 9.2181828e-05 7.0388854e-04
 1.2701020e-01 3.4556198e-01]","[0.35799465 0.0519698  0.00272144 0.5873141 ]","[9.993567e-01 6.432687e-04]","[2.9249913e-05 1.3816384e-04 1.1341935e-03 8.7701954e-02 7.0503646e-01
 2.0097178e-01 4.9198456e-03 6.7506524e-05 8.0312702e-07]"
"1143","386652","White","White","Male","20-29","[8.2488143e-01 6.5536547e-04 1.0997757e-02 7.1429196e-07 5.5427217e-06
 2.9933342e-04 1.6315992e-01]","[9.9435526e-01 3.6874427e-03 3.0586187e-05 1.9266895e-03]","[9.999999e-01 4.679840e-08]","[1.2233754e-08 2.5297331e-06 1.0308061e-03 5.7988328e-01 4.1354638e-01
 5.5317809e-03 5.1913680e-06 2.3039050e-08 2.0696904e-10]"
"1144","341097","White","White","Male","20-29","[5.1824296e-01 3.3516550e-04 1.3745560e-01 1.2575273e-03 3.1441059e-03
 6.4830193e-03 3.3308154e-01]","[9.9175119e-01 1.9514307e-03 9.3898096e-04 5.3583812e-03]","[9.99984920e-01 1.51368695e-05]","[5.1765529e-08 5.8391274e-06 2.8173106e-03 6.8129319e-01 3.1288284e-01
 2.9959723e-03 4.7781941e-06 6.4963693e-08 1.1239010e-09]"
"1145","14525","Black","Black","Male","40-49","[2.85710674e-04 9.80890691e-01 6.74129417e-03 1.04343115e-07
 3.02078797e-06 7.53772352e-03 4.54148836e-03]","[2.0130693e-04 9.9590486e-01 2.0608702e-05 3.8732938e-03]","[9.999999e-01 8.109199e-08]","[3.09784559e-06 1.01313053e-05 1.33809837e-04 9.95667931e-03
 2.39594340e-01 6.29763901e-01 1.17018044e-01 3.48141207e-03
 3.85357453e-05]"
"1146","1129527","Black","Black","Male","20-29","[0.00915929 0.6022155  0.25186294 0.01291378 0.04429709 0.03354361
 0.04600773]","[0.00463712 0.89748216 0.06723417 0.03064655]","[9.9968922e-01 3.1082943e-04]","[5.1391645e-08 2.6874809e-06 8.6799804e-03 6.6281122e-01 3.2218987e-01
 6.2542716e-03 6.0163253e-05 1.6379245e-06 2.3659746e-08]"
"1147","155790","East Asian","Asian","Male","20-29","[4.2716335e-03 1.8530367e-05 2.5056964e-02 6.9337595e-01 2.7646106e-01
 2.9804977e-04 5.1783258e-04]","[3.0842428e-03 6.5973320e-04 9.9391705e-01 2.3389976e-03]","[9.9999970e-01 2.5642075e-07]","[2.2099356e-07 3.6306876e-05 1.8690856e-02 7.1117491e-01 2.6334146e-01
 6.6660298e-03 8.8909568e-05 1.2542223e-06 7.9842133e-09]"
"1148","313104","White","White","Male","20-29","[9.8127413e-01 9.9235024e-07 8.9676902e-03 4.2240754e-05 5.0539962e-05
 1.3246152e-05 9.6511832e-03]","[9.9350679e-01 6.3491490e-05 6.1826576e-03 2.4707912e-04]","[9.999949e-01 5.078174e-06]","[1.0487141e-08 9.8790051e-06 3.1181769e-02 9.3982804e-01 2.8872002e-02
 1.0817776e-04 1.3854327e-07 1.6300459e-09 1.9945471e-11]"
"1149","818413","Middle Eastern","White","Male","20-29","[3.1833538e-01 9.7645639e-04 1.0551932e-01 6.1742021e-06 4.7928093e-05
 1.1432099e-03 5.7397145e-01]","[9.7052377e-01 2.6520588e-02 1.8015062e-04 2.7754642e-03]","[9.999998e-01 1.761854e-07]","[6.7229013e-09 7.7006121e-07 2.6766136e-03 9.2240065e-01 7.4672461e-02
 2.4914619e-04 3.4499374e-07 5.1727986e-09 5.3541706e-11]"
"1150","220223","White","White","Male","20-29","[9.74104881e-01 3.53510586e-05 1.24714375e-02 1.44431790e-04
 3.94797506e-04 4.34687136e-05 1.28056435e-02]","[0.97541595 0.01333768 0.00952827 0.00171808]","[1.000000e+00 8.364318e-09]","[1.7519543e-08 4.0608084e-06 3.9690076e-03 7.7959800e-01 2.1399714e-01
 2.4254615e-03 6.2871695e-06 4.8790401e-08 5.2921090e-10]"
"1151","1046473","Black","Black","Male","20-29","[4.4445002e-07 9.9987352e-01 8.0819882e-06 3.3414469e-07 5.9731519e-06
 1.1108902e-04 5.3449565e-07]","[6.0697676e-07 9.9994665e-01 1.7027487e-05 3.5730700e-05]","[0.9795873  0.02041269]","[9.4373419e-08 1.6914608e-05 1.5447810e-02 5.7347882e-01 3.6941573e-01
 3.9823279e-02 1.7916131e-03 2.4403455e-05 1.3075620e-06]"
"1152","923893","White","White","Male","30-39","[7.8276497e-01 2.2766935e-03 1.8747568e-01 1.6573293e-04 5.1265710e-04
 5.0972274e-04 2.6294472e-02]","[0.9624568  0.02668085 0.00569409 0.00516829]","[0.99835384 0.00164614]","[5.8226351e-07 7.1752811e-06 8.8175694e-03 4.1910478e-01 4.3948662e-01
 1.1901430e-01 1.3045042e-02 5.1673892e-04 7.1246623e-06]"
"1153","877342","Black","Black","Male","30-39","[1.3529589e-05 9.9878544e-01 7.7341491e-04 3.4816110e-06 7.4381140e-05
 3.0959453e-04 4.0140338e-05]","[2.9972045e-06 9.9971199e-01 2.2805648e-04 5.7003846e-05]","[9.9925435e-01 7.4566685e-04]","[9.5975423e-08 1.4126975e-06 2.0548075e-03 3.9299157e-01 5.3303224e-01
 6.9256753e-02 2.6368380e-03 2.5638239e-05 6.5117808e-07]"
"1154","891507","Black","Black","Male","20-29","[4.2811902e-03 4.2945716e-01 2.4334756e-01 6.8340043e-05 1.3112540e-03
 2.8310680e-01 3.8427725e-02]","[0.00092908 0.8306531  0.00094168 0.16747615]","[9.9999905e-01 9.6313761e-07]","[3.3726283e-07 2.1541977e-05 1.1106790e-02 6.4687932e-01 3.2196802e-01
 1.9644491e-02 3.7490943e-04 4.4970279e-06 6.2958378e-08]"
"1155","187841","Middle Eastern","White","Male","30-39","[1.0815995e-01 2.0040849e-02 3.1166014e-01 1.6283541e-04 8.1463449e-04
 3.7730195e-02 5.2143139e-01]","[0.6054512  0.28688547 0.00570363 0.10195973]","[9.9999845e-01 1.5585408e-06]","[1.5385409e-05 5.8870519e-05 7.7327993e-04 9.6475020e-02 5.7834518e-01
 3.1071100e-01 1.3273145e-02 3.4297304e-04 5.1947554e-06]"
"1156","829643","White","White","Male","30-39","[6.7065370e-01 3.6177109e-03 8.4570818e-02 1.7602028e-05 5.9557518e-05
 3.5790005e-03 2.3750165e-01]","[9.4161415e-01 3.0157594e-02 8.8239735e-04 2.7345810e-02]","[9.9999195e-01 8.0256668e-06]","[1.1814245e-06 3.6261222e-06 1.3155710e-04 6.3041337e-02 6.4130813e-01
 2.8628120e-01 9.0614706e-03 1.6853493e-04 2.9555413e-06]"
"1157","280427","White","White","Male","30-39","[8.9158750e-01 9.7948511e-04 2.8417911e-02 1.1281445e-04 3.2368905e-04
 3.4219772e-04 7.8236431e-02]","[0.9955841  0.00137663 0.00194658 0.00109267]","[9.999993e-01 6.765709e-07]","[1.6881941e-07 1.9300958e-06 1.5060279e-04 2.3830563e-01 7.3316514e-01
 2.8233971e-02 1.4185354e-04 7.7982133e-07 1.3543170e-08]"
"1158","169427","White","White","Male","30-39","[7.1455735e-01 4.9987441e-04 1.1943544e-02 1.5852430e-04 3.8069490e-04
 4.4383382e-04 2.7201620e-01]","[9.9659902e-01 2.2219545e-03 4.2751589e-04 7.5152458e-04]","[9.9997926e-01 2.0788868e-05]","[8.1103208e-06 3.3248019e-05 1.8360455e-03 1.6919114e-01 6.6937238e-01
 1.4893652e-01 1.0265242e-02 3.4886500e-04 8.4726016e-06]"
"1159","862773","White","White","Male","20-29","[8.74049425e-01 3.47017660e-04 4.52839732e-02 4.07703519e-05
 2.27745681e-04 1.12083995e-04 7.99388885e-02]","[9.8566961e-01 9.7709876e-03 2.7039458e-04 4.2890124e-03]","[9.9999434e-01 5.6798081e-06]","[8.7387262e-09 1.4360467e-05 4.1980531e-02 9.3098265e-01 2.6862139e-02
 1.5960097e-04 6.3399307e-07 9.8500754e-09 1.6164114e-10]"
"1160","1131009","Black","Black","Male","20-29","[3.8116778e-07 9.9999070e-01 7.9087613e-06 5.3746301e-09 2.0200285e-07
 5.6883346e-07 2.2219999e-07]","[1.8923730e-07 9.9999893e-01 6.8554584e-07 2.1824326e-07]","[1.0000000e+00 2.4297746e-09]","[1.9337293e-08 6.0401285e-06 1.0123631e-02 8.7285596e-01 1.1382084e-01
 3.1693634e-03 2.3821645e-05 3.3012813e-07 1.3687410e-08]"
"1161","1390279","Black","Black","Male","20-29","[1.3545427e-07 9.9999887e-01 4.4683298e-07 1.8883828e-09 1.9768112e-08
 2.0436954e-07 2.0981987e-07]","[1.6362878e-07 9.9999887e-01 3.7818222e-07 5.9424548e-07]","[9.9994087e-01 5.9121605e-05]","[3.1665006e-06 1.3193788e-02 3.8341504e-01 5.5680525e-01 4.5317959e-02
 1.2577949e-03 6.6170433e-06 2.8895110e-07 5.1839582e-08]"
"1162","857764","White","White","Male","20-29","[9.6372330e-01 2.5017050e-04 1.5300116e-02 2.4744784e-06 9.3608287e-06
 8.2328719e-05 2.0632293e-02]","[9.5724338e-01 3.9726820e-02 6.3455664e-04 2.3952783e-03]","[9.9999899e-01 1.0378973e-06]","[1.6481295e-08 3.5921695e-07 2.0057310e-03 6.7020929e-01 3.1793675e-01
 9.7580459e-03 8.8326458e-05 1.4678689e-06 1.6431985e-08]"
"1163","844332","Middle Eastern","White","Male","20-29","[8.6086718e-03 3.0293285e-03 8.4171981e-02 1.8936866e-05 1.4493476e-04
 5.2391263e-03 8.9878696e-01]","[0.71845573 0.02804203 0.02060391 0.23289834]","[9.9999970e-01 3.1504408e-07]","[3.4857972e-06 8.2533021e-05 5.5683707e-03 5.3242815e-01 4.2930502e-01
 3.2225847e-02 3.7936601e-04 7.2160228e-06 8.6874785e-08]"
"1164","158243","White","White","Male","30-39","[9.30001676e-01 1.15592309e-04 1.73958521e-02 1.05456405e-04
 1.29969572e-04 3.98031349e-04 5.18534184e-02]","[9.9836040e-01 7.5482829e-05 8.0064114e-04 7.6343666e-04]","[9.999932e-01 6.793746e-06]","[2.1304015e-06 2.6547510e-05 6.9930183e-04 2.4325132e-01 6.9161355e-01
 6.3855991e-02 5.4398971e-04 7.0338087e-06 1.2140752e-07]"
"1165","227946","Middle Eastern","Black","Male","30-39","[3.6484772e-01 2.9775193e-02 1.7375223e-01 9.5920232e-06 8.5560961e-05
 4.0377802e-03 4.2749190e-01]","[0.26025805 0.5918643  0.00235695 0.14552066]","[9.9999601e-01 4.0312652e-06]","[8.9948855e-08 1.7869021e-06 8.8198629e-04 3.4754708e-01 6.0962957e-01
 4.1112371e-02 8.0459262e-04 2.2015889e-05 4.3740755e-07]"
"1166","346262","Middle Eastern","Indian","Male","20-29","[0.06414323 0.0011808  0.39790317 0.01525711 0.01947662 0.06589518
 0.43614385]","[0.08891881 0.04068407 0.11517277 0.75522435]","[9.9999958e-01 3.8645848e-07]","[1.7769969e-06 2.6126045e-05 3.5135963e-03 6.2657499e-01 3.2634261e-01
 4.2134460e-02 1.3432724e-03 6.2245912e-05 9.2602289e-07]"
"1167","156259","Black","Black","Male","20-29","[1.6455330e-03 9.0249187e-01 3.2680999e-02 1.1724620e-06 2.4389921e-05
 1.4929808e-03 6.1663095e-02]","[1.04607054e-04 9.99723673e-01 5.51375888e-06 1.66148238e-04]","[9.999994e-01 6.005027e-07]","[5.3230629e-08 1.6681652e-05 7.1514859e-03 7.4897546e-01 2.4056050e-01
 3.2870669e-03 8.5324127e-06 1.4565030e-07 3.0541480e-09]"
